,Unnamed: 0,X,address,city_or_county,date,incident_url,latitude,longitude,n_injured,n_killed
4630,4631,910,1600 block of East 59th Avenue,Tuscaloosa,2016-05-06,http://www.gunviolencearchive.org/incident/555931,,,1,0
4631,4632,912,Interstate 85 southbound,Montgomery (county),2016-05-06,http://www.gunviolencearchive.org/incident/555940,,,0,0
4632,4633,972,Peach Street at Persimmon Street,Mobile,2016-05-07,http://www.gunviolencearchive.org/incident/555951,,,0,1
4633,4634,975,9000 block of Parkway East,Birmingham,2016-05-07,http://www.gunviolencearchive.org/incident/554455,,,1,0
4634,4635,985,2500 block of Skyland Boulevard,Tuscaloosa,2016-05-07,http://www.gunviolencearchive.org/incident/555918,,,0,0
4635,4636,993,2000 block of Avenue F,Birmingham,2016-05-07,http://www.gunviolencearchive.org/incident/555948,,,1,0
4636,4637,1128,1900 block of Ridgehaven Drive,Cottondale,2016-05-08,http://www.gunviolencearchive.org/incident/555913,,,1,0
4637,4638,1129,200 block of 24th Avenue East,Tuscaloosa,2016-05-08,http://www.gunviolencearchive.org/incident/555916,,,1,0
4638,4639,1130,1100 block of Danville Road Southwest,Decatur,2016-05-08,http://www.gunviolencearchive.org/incident/555937,,,1,0
4639,4640,1254,621 East Barbour Street,Eufaula,2016-05-08,http://www.gunviolencearchive.org/incident/555942,,,0,1
4640,4641,1309,Springhill Avenue,Mobile,2016-05-09,http://www.gunviolencearchive.org/incident/556517,,,2,0
4641,4642,1311,Meadow Lane,Birmingham,2016-05-09,http://www.gunviolencearchive.org/incident/555909,,,0,0
4642,4643,1393,,Foley,2016-05-09,http://www.gunviolencearchive.org/incident/559741,,,0,0
4643,4644,1405,Highway 80,Uniontown,2016-05-09,http://www.gunviolencearchive.org/incident/557644,,,0,0
4644,4645,1406,50 Chieftain Way,Mobile (Chickasaw),2016-05-09,http://www.gunviolencearchive.org/incident/557647,,,0,0
4645,4646,1447,Buddy Road,Gurley,2016-05-10,http://www.gunviolencearchive.org/incident/557642,,,0,0
4646,4647,1543,800 block of 5th Avenue North,Bessemer,2016-05-10,http://www.gunviolencearchive.org/incident/556511,,,3,0
4647,4648,1550,4700 block of 1st Street East,Tuscaloosa,2016-05-10,http://www.gunviolencearchive.org/incident/557636,,,0,1
4648,4649,1614,Highway 31,Atmore (Canoe),2016-05-11,http://www.gunviolencearchive.org/incident/558505,,,1,0
4649,4650,1615,Cherokee Street and Halls Mill Road,Mobile,2016-05-11,http://www.gunviolencearchive.org/incident/557639,,,2,0
4650,4651,1671,1400 block of 21st Street N,Birmingham,2016-05-11,http://www.gunviolencearchive.org/incident/557589,,,4,1
4651,4652,1672,Highway 69,Moundville,2016-05-11,http://www.gunviolencearchive.org/incident/558429,,,0,0
4652,4653,1706,1000 Glenn Hear Blvd SW,Huntsville,2016-05-11,http://www.gunviolencearchive.org/incident/657656,,,0,0
4653,4654,1799,43 Grandview Road,Eastaboga,2016-05-12,http://www.gunviolencearchive.org/incident/558431,,,0,0
4654,4655,1863,48th St and Smith St,Bessemer (Brighton),2016-05-12,http://www.gunviolencearchive.org/incident/558427,,,0,1
4655,4656,1876,County Road 3016,Pike (county),2016-05-12,http://www.gunviolencearchive.org/incident/558419,,,0,1
4656,4657,1879,Monte Vista Drive,Gadsden,2016-05-12,http://www.gunviolencearchive.org/incident/558435,,,0,1
4657,4658,1928,1700 block of Alameda Court,Birmingham,2016-05-13,http://www.gunviolencearchive.org/incident/558425,,,0,1
4658,4659,1929,Fieldcrest Drive,Arab,2016-05-13,http://www.gunviolencearchive.org/incident/559739,,,1,0
4659,4660,1930,Deatsville Highway,Elmore (county),2016-05-13,http://www.gunviolencearchive.org/incident/559746,,,1,0
4660,4661,2175,County Road 51,Fort Payne,2016-05-14,http://www.gunviolencearchive.org/incident/561422,,,1,0
4661,4662,2201,7500 block of Georgia Avenue,Birmingham,2016-05-14,http://www.gunviolencearchive.org/incident/559748,,,2,0
4662,4663,2412,Collier Street,Dothan,2016-05-16,http://www.gunviolencearchive.org/incident/561426,,,0,1
4663,4664,2451,Ruth Road,Arab,2016-05-16,http://www.gunviolencearchive.org/incident/560578,,,1,0
4664,4665,2452,300 block of Southwest Blvd.,Mobile (Chickasaw),2016-05-16,http://www.gunviolencearchive.org/incident/563377,,,1,0
4665,4666,2539,Stoney Brook Lane,Fultondale,2016-05-17,http://www.gunviolencearchive.org/incident/561430,,,0,1
4666,4667,2540,Williams Street,Mobile,2016-05-17,http://www.gunviolencearchive.org/incident/563372,,,0,1
4667,4668,2649,Grant Street,Dothan,2016-05-17,http://www.gunviolencearchive.org/incident/561428,,,1,0
4668,4669,2650,41st Street North,Birmingham,2016-05-17,http://www.gunviolencearchive.org/incident/561437,,,1,0
4669,4670,2702,2200 block of Christine Avenue,Anniston,2016-05-18,http://www.gunviolencearchive.org/incident/561433,,,2,1
4670,4671,2703,100 block of Cummings Circle,Selma,2016-05-18,http://www.gunviolencearchive.org/incident/563374,,,0,1
4671,4672,2763,1218 16th Ave SE,Decatur,2016-05-18,http://www.gunviolencearchive.org/incident/561424,,,0,0
4672,4673,2897,609 Collier Street,Dothan,2016-05-19,http://www.gunviolencearchive.org/incident/572581,,,0,1
4673,4674,2909,200 block of Fraley Lane,Elmore,2016-05-19,http://www.gunviolencearchive.org/incident/563385,,,1,1
4674,4675,2918,5600 block of Carmichael Road,Montgomery,2016-05-19,http://www.gunviolencearchive.org/incident/563380,,,1,0
4675,4676,2919,2500 block of Pinecliff Court,Mobile,2016-05-19,http://www.gunviolencearchive.org/incident/563382,,,1,0
4676,4677,2920,200 block of Fleming Road,Vincent,2016-05-19,http://www.gunviolencearchive.org/incident/563388,,,0,1
4677,4678,3046,Pike Road and Court O,Birmingham,2016-05-20,http://www.gunviolencearchive.org/incident/563391,,,0,0
4678,4679,3050,I-65,Chilton (county),2016-05-20,http://www.gunviolencearchive.org/incident/563894,,,0,0
4679,4680,3051,Highway 67 and Country Club Road,Decatur,2016-05-20,http://www.gunviolencearchive.org/incident/563895,,,1,0
4680,4681,3056,Welcome Home Church Road,Horton,2016-05-20,http://www.gunviolencearchive.org/incident/563093,,,0,1
4681,4682,3296,Five Mile Road,Birmingham,2016-05-22,http://www.gunviolencearchive.org/incident/563635,,,2,0
4682,4683,3394,1900 block of Cobbs Ford Road,Prattville,2016-05-22,http://www.gunviolencearchive.org/incident/563721,,,0,1
4683,4684,3395,3800 block of Michael Boulevard,Mobile,2016-05-22,http://www.gunviolencearchive.org/incident/563892,,,0,1
4684,4685,3402,Madison Boulevard,Madison,2016-05-22,http://www.gunviolencearchive.org/incident/565210,,,2,0
4685,4686,3515,59 Eva Rd.,Morgan (county),2016-05-23,http://www.gunviolencearchive.org/incident/565208,,,0,0
4686,4687,3517,Seale Street,Union Springs,2016-05-23,http://www.gunviolencearchive.org/incident/565215,,,1,0
4687,4688,3518,4000 block of Jefferson Avenue,Birmingham,2016-05-23,http://www.gunviolencearchive.org/incident/565218,,,1,0
4688,4689,3668,,Leeds,2016-05-24,http://www.gunviolencearchive.org/incident/565224,,,1,0
4689,4690,3868,2000 block of Woodrow East,Selma,2016-05-25,http://www.gunviolencearchive.org/incident/566643,,,0,0
4690,4691,3869,Plaza Street,Mobile,2016-05-25,http://www.gunviolencearchive.org/incident/566647,,,1,0
4691,4692,3870,1500 block of Sumner Drive,Mobile,2016-05-25,http://www.gunviolencearchive.org/incident/566651,,,2,0
4692,4693,4116,Norman Bridge Road,Montgomery,2016-05-27,http://www.gunviolencearchive.org/incident/567291,,,2,0
4693,4694,4149,New Order Lane,Atmore,2016-05-27,http://www.gunviolencearchive.org/incident/569164,,,0,0
4694,4695,4158,Thrasher Street,Montgomery,2016-05-27,http://www.gunviolencearchive.org/incident/567275,,,1,0
4695,4696,4235,3300 block of Lockwood Court,Huntsville,2016-05-27,http://www.gunviolencearchive.org/incident/567262,,,0,1
4696,4697,4236,,Birmingham,2016-05-27,http://www.gunviolencearchive.org/incident/567298,,,1,0
4697,4698,4262,3300 block of 16th St.,Tuscaloosa,2016-05-28,http://www.gunviolencearchive.org/incident/568462,,,0,1
4698,4699,4269,1928 11th Ave. S.,Birmingham,2016-05-28,http://www.gunviolencearchive.org/incident/567294,,,1,0
4699,4700,4305,53140 Old U.S. Highway 78,Eastaboga,2016-05-28,http://www.gunviolencearchive.org/incident/567296,,,0,1
4700,4701,4313,Hwy 10,Camden,2016-05-28,http://www.gunviolencearchive.org/incident/570638,,,0,1
4701,4702,4333,North California Street and Upper Wetumpka Road,Montgomery,2016-05-28,http://www.gunviolencearchive.org/incident/567255,,,1,0
4702,4703,4334,4200 block of Patton Road,Huntsville,2016-05-28,http://www.gunviolencearchive.org/incident/567271,,,0,1
4703,4704,4379,North Eastern Boulevard and Twain Curve,Montgomery,2016-05-28,http://www.gunviolencearchive.org/incident/568862,,,1,0
4704,4705,4448,1100 block of Sloan Avenue,Birmingham (Tarrant),2016-05-29,http://www.gunviolencearchive.org/incident/579386,,,0,1
4705,4706,4553,Crumpton Drive,Bessemer,2016-05-29,http://www.gunviolencearchive.org/incident/568448,,,1,0
4706,4707,4555,Roebuck’s Parkway East,Birmingham,2016-05-29,http://www.gunviolencearchive.org/incident/568453,,,0,0
4707,4708,4561,2800 block of Norwood Boulevard,Birmingham,2016-05-29,http://www.gunviolencearchive.org/incident/568467,,,0,1
4708,4709,4588,Allen Ridge Road,Walker (county),2016-05-30,http://www.gunviolencearchive.org/incident/572500,,,0,1
4709,4710,4669,4700 block of Park Towne Way,Montgomery,2016-05-30,http://www.gunviolencearchive.org/incident/568864,,,0,2
4710,4711,4671,3800 block of Lower Wetumpka Road,Montgomery,2016-05-30,http://www.gunviolencearchive.org/incident/570641,,,1,0
4711,4712,4677,20th block of Shadowood Circle,Birmingham (Center Point),2016-05-30,http://www.gunviolencearchive.org/incident/568473,,,1,0
4712,4713,4735,100 block of Dunklin Street,Selma,2016-05-30,http://www.gunviolencearchive.org/incident/575188,,,1,0
4713,4714,1,1000 block of Sugarloaf Lane,Anniston,2017-08-01,http://www.gunviolencearchive.org/incident/904056,33.635,-85.7718,2,0
4714,4715,190,Georgia Road and Joppa Avenue,Birmingham,2017-08-02,http://www.gunviolencearchive.org/incident/904065,33.5407,-86.725,1,0
4715,4716,218,Air Plane Hollow Road,Nauvoo,2017-08-02,http://www.gunviolencearchive.org/incident/905163,33.9588,-87.5685,1,0
4716,4717,243,13th Street,Phenix City,2017-08-02,http://www.gunviolencearchive.org/incident/904227,32.471,-85.0107,0,1
4717,4718,308,2000 block of Exeter Avenue,Bessemer,2017-08-02,http://www.gunviolencearchive.org/incident/906921,33.3986,-86.9434,1,0
4718,4719,309,1944 Pinson Valley Pkwy,Birmingham,2017-08-02,http://www.gunviolencearchive.org/incident/904677,33.5868,-86.7688,3,0
4719,4720,319,2219 Greensboro Ave,Tuscaloosa,2017-08-02,http://www.gunviolencearchive.org/incident/904714,33.1913,-87.5593,1,0
4720,4721,369,2000 block of Rexford Road,Montgomery,2017-08-03,http://www.gunviolencearchive.org/incident/939082,32.3421,-86.2173,0,1
4721,4722,385,Selman Avenue,Mobile,2017-08-03,http://www.gunviolencearchive.org/incident/905950,30.7168,-88.0907,1,0
4722,4723,394,Jessie Street and Glass Street,Mobile,2017-08-03,http://www.gunviolencearchive.org/incident/905961,30.7291,-88.10600000000001,2,0
4723,4724,395,7081 Howells Ferry Rd,Mobile,2017-08-03,http://www.gunviolencearchive.org/incident/905956,30.7188,-88.2082,0,1
4724,4725,396,Ann St,Atmore,2017-08-03,http://www.gunviolencearchive.org/incident/906879,31.0315,-87.4903,0,1
4725,4726,403,,Selma,2017-08-03,http://www.gunviolencearchive.org/incident/906533,32.419000000000004,-87.0346,0,0
4726,4727,406,200 block of Bayberry Rd,Birmingham,2017-08-03,http://www.gunviolencearchive.org/incident/905465,33.5392,-86.8908,1,0
4727,4728,418,3056 Pleasant Valley Rd,Mobile,2017-08-03,http://www.gunviolencearchive.org/incident/905948,30.6616,-88.1226,0,1
4728,4729,420,23rd Street,Birmingham,2017-08-03,http://www.gunviolencearchive.org/incident/906916,33.4693,-86.8732,1,0
4729,4730,512,100 block of Pickett Street,Montgomery,2017-08-03,http://www.gunviolencearchive.org/incident/905157,32.4186,-86.2913,1,0
4730,4731,513,3400 block of Otis Lane,Montgomery,2017-08-03,http://www.gunviolencearchive.org/incident/905159,32.3348,-86.3529,1,0
4731,4732,514,Estate Avenue,Montgomery,2017-08-03,http://www.gunviolencearchive.org/incident/905161,32.3321,-86.3559,1,0
4732,4733,516,Highway 79,Birmingham (Tarrant),2017-08-03,http://www.gunviolencearchive.org/incident/905169,33.5325,-86.79799999999999,1,0
4733,4734,636,9000 block of Valley View Drive,Huntsville,2017-08-04,http://www.gunviolencearchive.org/incident/909549,34.6482,-86.5583,1,0
4734,4735,643,Carleton Ave and Donald St,Mobile,2017-08-04,http://www.gunviolencearchive.org/incident/906877,30.7201,-88.0914,0,1
4735,4736,683,100 block of 2nd Ave S,Birmingham,2017-08-04,http://www.gunviolencearchive.org/incident/906868,33.4981,-86.8308,1,0
4736,4737,736,,Madison (county),2017-08-05,http://www.gunviolencearchive.org/incident/907317,34.7146,-86.7416,1,0
4737,4738,749,Fairbanks St and Love Ave,Huntsville,2017-08-05,http://www.gunviolencearchive.org/incident/907442,34.7398,-86.6133,1,0
4738,4739,839,1208 Clarendon Ave,Bessemer,2017-08-05,http://www.gunviolencearchive.org/incident/907305,33.3909,-86.9532,0,1
4739,4740,847,4100 block of Third Avenue South,Birmingham,2017-08-05,http://www.gunviolencearchive.org/incident/907301,33.5241,-86.7738,2,1
4740,4741,876,370 The Bridge St,Huntsville,2017-08-05,http://www.gunviolencearchive.org/incident/907285,34.7539,-86.6827,1,0
4741,4742,913,County Road 437,Cullman,2017-08-06,http://www.gunviolencearchive.org/incident/911015,34.088,-86.8885,0,0
4742,4743,995,Forbes Drive and Lower Wetumpka Road,Montgomery,2017-08-06,http://www.gunviolencearchive.org/incident/907493,32.4265,-86.2836,1,0
4743,4744,999,1035 Cody Rd N,Mobile,2017-08-06,http://www.gunviolencearchive.org/incident/909541,30.7183,-88.2078,1,0
4744,4745,1016,County Road 254,Clanton,2017-08-06,http://www.gunviolencearchive.org/incident/907697,32.9016,-86.5813,1,0
4745,4746,1096,600 block of 3rd Avenue West,Birmingham,2017-08-07,http://www.gunviolencearchive.org/incident/907964,33.5059,-86.8454,0,1
4746,4747,1098,1600 Pryor St,Dothan,2017-08-07,http://www.gunviolencearchive.org/incident/909537,31.2291,-85.3753,1,0
4747,4748,1107,Forrest Lane,Meridianville,2017-08-07,http://www.gunviolencearchive.org/incident/909532,34.8644,-86.5808,1,0
4748,4749,1148,300 block of W Jeff Davis Ave,Montgomery,2017-08-07,http://www.gunviolencearchive.org/incident/908885,32.3662,-86.3132,2,0
4749,4750,1229,801 Dennison Ave SW,Birmingham,2017-08-07,http://www.gunviolencearchive.org/incident/908930,33.4805,-86.8437,1,0
4750,4751,1232,170 Broad St,Atmore,2017-08-07,http://www.gunviolencearchive.org/incident/908982,31.0316,-87.4808,1,1
4751,4752,1234,2215 Acadia Dr SW,Decatur,2017-08-07,http://www.gunviolencearchive.org/incident/908986,34.5768,-87.0215,0,1
4752,4753,1249,,Orrville,2017-08-07,http://www.gunviolencearchive.org/incident/912178,32.3063,-87.2465,1,0
4753,4754,1305,9800 block of Red Cliff Rd,Birmingham,2017-08-08,http://www.gunviolencearchive.org/incident/909469,33.5953,-86.7137,2,0
4754,4755,1361,3400 block of Elizabeth St,Huntsville,2017-08-08,http://www.gunviolencearchive.org/incident/908697,34.7697,-86.5926,1,0
4755,4756,1413,,Montgomery,2017-08-08,http://www.gunviolencearchive.org/incident/909534,32.3737,-86.311,2,0
4756,4757,1419,Plum Street,Montgomery,2017-08-08,http://www.gunviolencearchive.org/incident/909544,32.3712,-86.2777,1,0
4757,4758,1427,3805 Land Road,Butler,2017-08-08,http://www.gunviolencearchive.org/incident/911008,32.055,-88.2948,0,1
4758,4759,1441,Georgia Road,Birmingham,2017-08-09,http://www.gunviolencearchive.org/incident/910287,33.586999999999996,-86.77,1,0
4759,4760,1466,1200 block of Centennial,Montgomery,2017-08-09,http://www.gunviolencearchive.org/incident/910289,32.3737,-86.2942,0,1
4760,4761,1471,3593 Ross Clark Cir,Dothan,2017-08-09,http://www.gunviolencearchive.org/incident/910953,31.2462,-85.428,0,0
4761,4762,1521,Water Avenue,Selma,2017-08-09,http://www.gunviolencearchive.org/incident/912487,32.4125,-86.9905,1,0
4762,4763,1634,100 block of Arthur Drive,Clanton,2017-08-10,http://www.gunviolencearchive.org/incident/911117,32.8513,-86.6339,0,0
4763,4764,1651,400 block of Gray Street,Bessemer,2017-08-10,http://www.gunviolencearchive.org/incident/912509,33.3842,-86.9562,0,0
4764,4765,1664,4400 block of Wimbledon Rd,Montgomery,2017-08-10,http://www.gunviolencearchive.org/incident/910691,32.3008,-86.2301,1,0
4765,4766,1727,1000 E. Hargrove Rd,Tuscaloosa,2017-08-10,http://www.gunviolencearchive.org/incident/912494,33.1926,-87.5487,1,0
4766,4767,1750,100 block of East Salem Drive,Montgomery,2017-08-11,http://www.gunviolencearchive.org/incident/911755,32.3861,-86.2607,1,0
4767,4768,1753,1800 block of Bessemer Rd,Birmingham,2017-08-11,http://www.gunviolencearchive.org/incident/911751,33.4894,-86.8871,0,1
4768,4769,1754,5100 block of 9th Ave North,Birmingham,2017-08-11,http://www.gunviolencearchive.org/incident/911759,33.4384,-86.9352,1,0
4769,4770,1760,Azalea Road and Pleasant Valley Road,Mobile,2017-08-11,http://www.gunviolencearchive.org/incident/912345,30.6614,-88.1501,0,0
4770,4771,1790,,Notasulga,2017-08-11,http://www.gunviolencearchive.org/incident/911988,32.5567,-85.7184,0,0
4771,4772,1832,600 block of Montana Street,Dothan,2017-08-11,http://www.gunviolencearchive.org/incident/912982,31.2318,-85.402,0,0
4772,4773,1835,4405 Brewbaker Dr,Montgomery,2017-08-11,http://www.gunviolencearchive.org/incident/911113,32.3192,-86.21799999999999,0,0
4773,4774,1843,1434 Thomason Ave,Birmingham (Tarrant),2017-08-11,http://www.gunviolencearchive.org/incident/911753,33.5802,-86.7735,0,1
4774,4775,1844,4808 University Dr NW,Huntsville,2017-08-11,http://www.gunviolencearchive.org/incident/911109,34.7376,-86.6539,1,0
4775,4776,1846,205 6th Ave,Decatur,2017-08-11,http://www.gunviolencearchive.org/incident/912164,34.606,-86.9952,1,1
4776,4777,1938,W.F. Gardner Drive and U.S. 72,Tuscumbia,2017-08-12,http://www.gunviolencearchive.org/incident/915040,34.7162,-87.68799999999999,0,0
4777,4778,1941,5800 block of Underwood Ave,Birmingham,2017-08-12,http://www.gunviolencearchive.org/incident/912353,33.4434,-86.9276,1,0
4778,4779,1942,4336 Newton St,Birmingham,2017-08-12,http://www.gunviolencearchive.org/incident/912346,33.5701,-86.7793,1,0
4779,4780,1944,300 block of Highway 437,Sterrett,2017-08-12,http://www.gunviolencearchive.org/incident/912350,33.3516,-86.5709,0,1
4780,4781,1982,100 block of Easy Street,Opelika,2017-08-12,http://www.gunviolencearchive.org/incident/911749,32.6564,-85.3693,0,1
4781,4782,2050,1400 block of College Street,Flomaton,2017-08-12,http://www.gunviolencearchive.org/incident/912497,31.0015,-87.2725,0,2
